name,year,properties,nonCurrentLiabilities,currentLiabbilities,equities,fullPrice,priceNextYear
VIVID,2017,74142,659,9388,148860,9377600.0,25500.0
ELEMENTAL,2005,12126,520,1723,30845,9262800.0,6026400.0
ELEMENTAL,2006,12720,624,1914,37316,6026400.0,4073400.0
ELEMENTAL,2007,16086,610,2677,41013,4073400.0,618163200.0
ELEMENTAL,2008,24380,865,9160,48498,618163200.0,1168500.0
ELEMENTAL,2009,23851,1089,4068,69283,1168500.0,1159200.0
ELEMENTAL,2010,32046,1038,5461,80418,1159200.0,857700.0
ELEMENTAL,2011,35340,817,11266,94012,857700.0,140200.0
ELEMENTAL,2012,41583,738,13688,106601,140200.0,119939300.0
ELEMENTAL,2013,62308,673,14845,119491,119939300.0,911300.0
ELEMENTAL,2014,68630,687,10513,119065,911300.0,2932000.0
ELEMENTAL,2015,68095,661,7154,130446,2932000.0,313200.0
ELEMENTAL,2016,74044,751,10353,143526,313200.0,9377600.0
ELEMENTAL,2017,74142,659,9388,148860,9377600.0,25500.0
ZEPAK,2005,12126,520,1723,30845,9262800.0,6026400.0
ZEPAK,2006,12720,624,1914,37316,6026400.0,4073400.0
ZEPAK,2007,16086,610,2677,41013,4073400.0,618163200.0
ZEPAK,2008,24380,865,9160,48498,618163200.0,1168500.0
ZEPAK,2009,23851,1089,4068,69283,1168500.0,1159200.0
ZEPAK,2010,32046,1038,5461,80418,1159200.0,857700.0
ZEPAK,2011,35340,817,11266,94012,857700.0,140200.0
ZEPAK,2012,41583,738,13688,106601,140200.0,119939300.0
ZEPAK,2013,62308,673,14845,119491,119939300.0,911300.0
ZEPAK,2014,68630,687,10513,119065,911300.0,2932000.0
ZEPAK,2015,68095,661,7154,130446,2932000.0,313200.0
ZEPAK,2016,74044,751,10353,143526,313200.0,9377600.0
ZEPAK,2017,74142,659,9388,148860,9377600.0,25500.0
TORPOL,2005,12126,520,1723,30845,9262800.0,6026400.0
TORPOL,2006,12720,624,1914,37316,6026400.0,4073400.0
TORPOL,2007,16086,610,2677,41013,4073400.0,618163200.0
TORPOL,2008,24380,865,9160,48498,618163200.0,1168500.0
TORPOL,2009,23851,1089,4068,69283,1168500.0,1159200.0
TORPOL,2010,32046,1038,5461,80418,1159200.0,857700.0
TORPOL,2011,35340,817,11266,94012,857700.0,140200.0
TORPOL,2012,41583,738,13688,106601,140200.0,119939300.0
TORPOL,2013,62308,673,14845,119491,119939300.0,911300.0
TORPOL,2014,68630,687,10513,119065,911300.0,2932000.0
TORPOL,2015,68095,661,7154,130446,2932000.0,313200.0
TORPOL,2016,74044,751,10353,143526,313200.0,9377600.0
TORPOL,2017,74142,659,9388,148860,9377600.0,25500.0
ABADONRE,2005,12126,520,1723,30845,9262800.0,6026400.0
ABADONRE,2006,12720,624,1914,37316,6026400.0,4073400.0
ABADONRE,2007,16086,610,2677,41013,4073400.0,618163200.0
ABADONRE,2008,24380,865,9160,48498,618163200.0,1168500.0
ABADONRE,2009,23851,1089,4068,69283,1168500.0,1159200.0
ABADONRE,2010,32046,1038,5461,80418,1159200.0,857700.0
ABADONRE,2011,35340,817,11266,94012,857700.0,140200.0
ABADONRE,2012,41583,738,13688,106601,140200.0,119939300.0
ABADONRE,2013,62308,673,14845,119491,119939300.0,911300.0
ABADONRE,2014,68630,687,10513,119065,911300.0,2932000.0
ABADONRE,2015,68095,661,7154,130446,2932000.0,313200.0
ABADONRE,2016,74044,751,10353,143526,313200.0,9377600.0
ABADONRE,2017,74142,659,9388,148860,9377600.0,25500.0
IFIRMA,2005,12126,520,1723,30845,9262800.0,6026400.0
IFIRMA,2006,12720,624,1914,37316,6026400.0,4073400.0
IFIRMA,2007,16086,610,2677,41013,4073400.0,618163200.0
IFIRMA,2008,24380,865,9160,48498,618163200.0,1168500.0
IFIRMA,2009,23851,1089,4068,69283,1168500.0,1159200.0
IFIRMA,2010,32046,1038,5461,80418,1159200.0,857700.0
IFIRMA,2011,35340,817,11266,94012,857700.0,140200.0
IFIRMA,2012,41583,738,13688,106601,140200.0,119939300.0
IFIRMA,2013,62308,673,14845,119491,119939300.0,911300.0
IFIRMA,2014,68630,687,10513,119065,911300.0,2932000.0
IFIRMA,2015,68095,661,7154,130446,2932000.0,313200.0
IFIRMA,2016,74044,751,10353,143526,313200.0,9377600.0
IFIRMA,2017,74142,659,9388,148860,9377600.0,25500.0
ATREM,2005,12126,520,1723,30845,9262800.0,6026400.0
ATREM,2006,12720,624,1914,37316,6026400.0,4073400.0
ATREM,2007,16086,610,2677,41013,4073400.0,618163200.0
ATREM,2008,24380,865,9160,48498,618163200.0,1168500.0
ATREM,2009,23851,1089,4068,69283,1168500.0,1159200.0
ATREM,2010,32046,1038,5461,80418,1159200.0,857700.0
ATREM,2011,35340,817,11266,94012,857700.0,140200.0
ATREM,2012,41583,738,13688,106601,140200.0,119939300.0
ATREM,2013,62308,673,14845,119491,119939300.0,911300.0
ATREM,2014,68630,687,10513,119065,911300.0,2932000.0
ATREM,2015,68095,661,7154,130446,2932000.0,313200.0
ATREM,2016,74044,751,10353,143526,313200.0,9377600.0
ATREM,2017,74142,659,9388,148860,9377600.0,25500.0
SYNEKTIK,2005,12126,520,1723,30845,9262800.0,6026400.0
SYNEKTIK,2006,12720,624,1914,37316,6026400.0,4073400.0
SYNEKTIK,2007,16086,610,2677,41013,4073400.0,618163200.0
SYNEKTIK,2008,24380,865,9160,48498,618163200.0,1168500.0
SYNEKTIK,2009,23851,1089,4068,69283,1168500.0,1159200.0
SYNEKTIK,2010,32046,1038,5461,80418,1159200.0,857700.0
SYNEKTIK,2011,35340,817,11266,94012,857700.0,140200.0
SYNEKTIK,2012,41583,738,13688,106601,140200.0,119939300.0
SYNEKTIK,2013,62308,673,14845,119491,119939300.0,911300.0
SYNEKTIK,2014,68630,687,10513,119065,911300.0,2932000.0
SYNEKTIK,2015,68095,661,7154,130446,2932000.0,313200.0
SYNEKTIK,2016,74044,751,10353,143526,313200.0,9377600.0
SYNEKTIK,2017,74142,659,9388,148860,9377600.0,25500.0
ARTIFEX,2005,12126,520,1723,30845,9262800.0,6026400.0
ARTIFEX,2006,12720,624,1914,37316,6026400.0,4073400.0
ARTIFEX,2007,16086,610,2677,41013,4073400.0,618163200.0
ARTIFEX,2008,24380,865,9160,48498,618163200.0,1168500.0
ARTIFEX,2009,23851,1089,4068,69283,1168500.0,1159200.0
ARTIFEX,2010,32046,1038,5461,80418,1159200.0,857700.0
ARTIFEX,2011,35340,817,11266,94012,857700.0,140200.0
ARTIFEX,2012,41583,738,13688,106601,140200.0,119939300.0
ARTIFEX,2013,62308,673,14845,119491,119939300.0,911300.0
ARTIFEX,2014,68630,687,10513,119065,911300.0,2932000.0
ARTIFEX,2015,68095,661,7154,130446,2932000.0,313200.0
ARTIFEX,2016,74044,751,10353,143526,313200.0,9377600.0
ARTIFEX,2017,74142,659,9388,148860,9377600.0,25500.0
STELMET,2005,12126,520,1723,30845,9262800.0,6026400.0
STELMET,2006,12720,624,1914,37316,6026400.0,4073400.0
STELMET,2007,16086,610,2677,41013,4073400.0,618163200.0
STELMET,2008,24380,865,9160,48498,618163200.0,1168500.0
STELMET,2009,23851,1089,4068,69283,1168500.0,1159200.0
STELMET,2010,32046,1038,5461,80418,1159200.0,857700.0
STELMET,2011,35340,817,11266,94012,857700.0,140200.0
STELMET,2012,41583,738,13688,106601,140200.0,119939300.0
STELMET,2013,62308,673,14845,119491,119939300.0,911300.0
STELMET,2014,68630,687,10513,119065,911300.0,2932000.0
STELMET,2015,68095,661,7154,130446,2932000.0,313200.0
STELMET,2016,74044,751,10353,143526,313200.0,9377600.0
STELMET,2017,74142,659,9388,148860,9377600.0,25500.0
REGNON,2005,12126,520,1723,30845,9262800.0,6026400.0
REGNON,2006,12720,624,1914,37316,6026400.0,4073400.0
REGNON,2007,16086,610,2677,41013,4073400.0,618163200.0
REGNON,2008,24380,865,9160,48498,618163200.0,1168500.0
REGNON,2009,23851,1089,4068,69283,1168500.0,1159200.0
REGNON,2010,32046,1038,5461,80418,1159200.0,857700.0
REGNON,2011,35340,817,11266,94012,857700.0,140200.0
REGNON,2012,41583,738,13688,106601,140200.0,119939300.0
REGNON,2013,62308,673,14845,119491,119939300.0,911300.0
REGNON,2014,68630,687,10513,119065,911300.0,2932000.0
REGNON,2015,68095,661,7154,130446,2932000.0,313200.0
REGNON,2016,74044,751,10353,143526,313200.0,9377600.0
REGNON,2017,74142,659,9388,148860,9377600.0,25500.0
OAT,2005,12126,520,1723,30845,9262800.0,6026400.0
OAT,2006,12720,624,1914,37316,6026400.0,4073400.0
OAT,2007,16086,610,2677,41013,4073400.0,618163200.0
OAT,2008,24380,865,9160,48498,618163200.0,1168500.0
OAT,2009,23851,1089,4068,69283,1168500.0,1159200.0
OAT,2010,32046,1038,5461,80418,1159200.0,857700.0
OAT,2011,35340,817,11266,94012,857700.0,140200.0
OAT,2012,41583,738,13688,106601,140200.0,119939300.0
OAT,2013,62308,673,14845,119491,119939300.0,911300.0
OAT,2014,68630,687,10513,119065,911300.0,2932000.0
OAT,2015,68095,661,7154,130446,2932000.0,313200.0
OAT,2016,74044,751,10353,143526,313200.0,9377600.0
OAT,2017,74142,659,9388,148860,9377600.0,25500.0
ADIUVO,2005,12126,520,1723,30845,9262800.0,6026400.0
ADIUVO,2006,12720,624,1914,37316,6026400.0,4073400.0
ADIUVO,2007,16086,610,2677,41013,4073400.0,618163200.0
ADIUVO,2008,24380,865,9160,48498,618163200.0,1168500.0
ADIUVO,2009,23851,1089,4068,69283,1168500.0,1159200.0
ADIUVO,2010,32046,1038,5461,80418,1159200.0,857700.0
ADIUVO,2011,35340,817,11266,94012,857700.0,140200.0
ADIUVO,2012,41583,738,13688,106601,140200.0,119939300.0
ADIUVO,2013,62308,673,14845,119491,119939300.0,911300.0
ADIUVO,2014,68630,687,10513,119065,911300.0,2932000.0
ADIUVO,2015,68095,661,7154,130446,2932000.0,313200.0
ADIUVO,2016,74044,751,10353,143526,313200.0,9377600.0
ADIUVO,2017,74142,659,9388,148860,9377600.0,25500.0
GRUPAAZOTY,2005,12126,520,1723,30845,9262800.0,6026400.0
GRUPAAZOTY,2006,12720,624,1914,37316,6026400.0,4073400.0
GRUPAAZOTY,2007,16086,610,2677,41013,4073400.0,618163200.0
GRUPAAZOTY,2008,24380,865,9160,48498,618163200.0,1168500.0
GRUPAAZOTY,2009,23851,1089,4068,69283,1168500.0,1159200.0
GRUPAAZOTY,2010,32046,1038,5461,80418,1159200.0,857700.0
GRUPAAZOTY,2011,35340,817,11266,94012,857700.0,140200.0
GRUPAAZOTY,2012,41583,738,13688,106601,140200.0,119939300.0
GRUPAAZOTY,2013,62308,673,14845,119491,119939300.0,911300.0
GRUPAAZOTY,2014,68630,687,10513,119065,911300.0,2932000.0
GRUPAAZOTY,2015,68095,661,7154,130446,2932000.0,313200.0
GRUPAAZOTY,2016,74044,751,10353,143526,313200.0,9377600.0
GRUPAAZOTY,2017,74142,659,9388,148860,9377600.0,25500.0
CZTOREBKA,2005,12126,520,1723,30845,9262800.0,6026400.0
CZTOREBKA,2006,12720,624,1914,37316,6026400.0,4073400.0
CZTOREBKA,2007,16086,610,2677,41013,4073400.0,618163200.0
CZTOREBKA,2008,24380,865,9160,48498,618163200.0,1168500.0
CZTOREBKA,2009,23851,1089,4068,69283,1168500.0,1159200.0
CZTOREBKA,2010,32046,1038,5461,80418,1159200.0,857700.0
CZTOREBKA,2011,35340,817,11266,94012,857700.0,140200.0
CZTOREBKA,2012,41583,738,13688,106601,140200.0,119939300.0
CZTOREBKA,2013,62308,673,14845,119491,119939300.0,911300.0
CZTOREBKA,2014,68630,687,10513,119065,911300.0,2932000.0
CZTOREBKA,2015,68095,661,7154,130446,2932000.0,313200.0
CZTOREBKA,2016,74044,751,10353,143526,313200.0,9377600.0
CZTOREBKA,2017,74142,659,9388,148860,9377600.0,25500.0
TOWERINVT,2005,12126,520,1723,30845,9262800.0,6026400.0
TOWERINVT,2006,12720,624,1914,37316,6026400.0,4073400.0
TOWERINVT,2007,16086,610,2677,41013,4073400.0,618163200.0
TOWERINVT,2008,24380,865,9160,48498,618163200.0,1168500.0
TOWERINVT,2009,23851,1089,4068,69283,1168500.0,1159200.0
TOWERINVT,2010,32046,1038,5461,80418,1159200.0,857700.0
TOWERINVT,2011,35340,817,11266,94012,857700.0,140200.0
TOWERINVT,2012,41583,738,13688,106601,140200.0,119939300.0
TOWERINVT,2013,62308,673,14845,119491,119939300.0,911300.0
TOWERINVT,2014,68630,687,10513,119065,911300.0,2932000.0
TOWERINVT,2015,68095,661,7154,130446,2932000.0,313200.0
TOWERINVT,2016,74044,751,10353,143526,313200.0,9377600.0
TOWERINVT,2017,74142,659,9388,148860,9377600.0,25500.0
GLCOSMED,2005,12126,520,1723,30845,9262800.0,6026400.0
GLCOSMED,2006,12720,624,1914,37316,6026400.0,4073400.0
GLCOSMED,2007,16086,610,2677,41013,4073400.0,618163200.0
GLCOSMED,2008,24380,865,9160,48498,618163200.0,1168500.0
GLCOSMED,2009,23851,1089,4068,69283,1168500.0,1159200.0
GLCOSMED,2010,32046,1038,5461,80418,1159200.0,857700.0
GLCOSMED,2011,35340,817,11266,94012,857700.0,140200.0
GLCOSMED,2012,41583,738,13688,106601,140200.0,119939300.0
GLCOSMED,2013,62308,673,14845,119491,119939300.0,911300.0
GLCOSMED,2014,68630,687,10513,119065,911300.0,2932000.0
GLCOSMED,2015,68095,661,7154,130446,2932000.0,313200.0
GLCOSMED,2016,74044,751,10353,143526,313200.0,9377600.0
GLCOSMED,2017,74142,659,9388,148860,9377600.0,25500.0
PCM,2005,12126,520,1723,30845,9262800.0,6026400.0
PCM,2006,12720,624,1914,37316,6026400.0,4073400.0
PCM,2007,16086,610,2677,41013,4073400.0,618163200.0
PCM,2008,24380,865,9160,48498,618163200.0,1168500.0
PCM,2009,23851,1089,4068,69283,1168500.0,1159200.0
PCM,2010,32046,1038,5461,80418,1159200.0,857700.0
PCM,2011,35340,817,11266,94012,857700.0,140200.0
PCM,2012,41583,738,13688,106601,140200.0,119939300.0
PCM,2013,62308,673,14845,119491,119939300.0,911300.0
PCM,2014,68630,687,10513,119065,911300.0,2932000.0
PCM,2015,68095,661,7154,130446,2932000.0,313200.0
PCM,2016,74044,751,10353,143526,313200.0,9377600.0
PCM,2017,74142,659,9388,148860,9377600.0,25500.0
SOHODEV,2005,12126,520,1723,30845,9262800.0,6026400.0
SOHODEV,2006,12720,624,1914,37316,6026400.0,4073400.0
SOHODEV,2007,16086,610,2677,41013,4073400.0,618163200.0
SOHODEV,2008,24380,865,9160,48498,618163200.0,1168500.0
SOHODEV,2009,23851,1089,4068,69283,1168500.0,1159200.0
SOHODEV,2010,32046,1038,5461,80418,1159200.0,857700.0
SOHODEV,2011,35340,817,11266,94012,857700.0,140200.0
SOHODEV,2012,41583,738,13688,106601,140200.0,119939300.0
SOHODEV,2013,62308,673,14845,119491,119939300.0,911300.0
SOHODEV,2014,68630,687,10513,119065,911300.0,2932000.0
SOHODEV,2015,68095,661,7154,130446,2932000.0,313200.0
SOHODEV,2016,74044,751,10353,143526,313200.0,9377600.0
SOHODEV,2017,74142,659,9388,148860,9377600.0,25500.0
PGO,2005,12126,520,1723,30845,9262800.0,6026400.0
PGO,2006,12720,624,1914,37316,6026400.0,4073400.0
PGO,2007,16086,610,2677,41013,4073400.0,618163200.0
PGO,2008,24380,865,9160,48498,618163200.0,1168500.0
PGO,2009,23851,1089,4068,69283,1168500.0,1159200.0
PGO,2010,32046,1038,5461,80418,1159200.0,857700.0
PGO,2011,35340,817,11266,94012,857700.0,140200.0
PGO,2012,41583,738,13688,106601,140200.0,119939300.0
PGO,2013,62308,673,14845,119491,119939300.0,911300.0
PGO,2014,68630,687,10513,119065,911300.0,2932000.0
PGO,2015,68095,661,7154,130446,2932000.0,313200.0
PGO,2016,74044,751,10353,143526,313200.0,9377600.0
PGO,2017,74142,659,9388,148860,9377600.0,25500.0
SOLAR,2005,12126,520,1723,30845,9262800.0,6026400.0
SOLAR,2006,12720,624,1914,37316,6026400.0,4073400.0
SOLAR,2007,16086,610,2677,41013,4073400.0,618163200.0
SOLAR,2008,24380,865,9160,48498,618163200.0,1168500.0
SOLAR,2009,23851,1089,4068,69283,1168500.0,1159200.0
SOLAR,2010,32046,1038,5461,80418,1159200.0,857700.0
SOLAR,2011,35340,817,11266,94012,857700.0,140200.0
SOLAR,2012,41583,738,13688,106601,140200.0,119939300.0
SOLAR,2013,62308,673,14845,119491,119939300.0,911300.0
SOLAR,2014,68630,687,10513,119065,911300.0,2932000.0
SOLAR,2015,68095,661,7154,130446,2932000.0,313200.0
SOLAR,2016,74044,751,10353,143526,313200.0,9377600.0
SOLAR,2017,74142,659,9388,148860,9377600.0,25500.0
PBSFINANSE,2005,12126,520,1723,30845,9262800.0,6026400.0
PBSFINANSE,2006,12720,624,1914,37316,6026400.0,4073400.0
PBSFINANSE,2007,16086,610,2677,41013,4073400.0,618163200.0
PBSFINANSE,2008,24380,865,9160,48498,618163200.0,1168500.0
PBSFINANSE,2009,23851,1089,4068,69283,1168500.0,1159200.0
PBSFINANSE,2010,32046,1038,5461,80418,1159200.0,857700.0
PBSFINANSE,2011,35340,817,11266,94012,857700.0,140200.0
PBSFINANSE,2012,41583,738,13688,106601,140200.0,119939300.0
PBSFINANSE,2013,62308,673,14845,119491,119939300.0,911300.0
PBSFINANSE,2014,68630,687,10513,119065,911300.0,2932000.0
PBSFINANSE,2015,68095,661,7154,130446,2932000.0,313200.0
PBSFINANSE,2016,74044,751,10353,143526,313200.0,9377600.0
PBSFINANSE,2017,74142,659,9388,148860,9377600.0,25500.0
PEIXIN,2005,12126,520,1723,30845,9262800.0,6026400.0
PEIXIN,2006,12720,624,1914,37316,6026400.0,4073400.0
PEIXIN,2007,16086,610,2677,41013,4073400.0,618163200.0
PEIXIN,2008,24380,865,9160,48498,618163200.0,1168500.0
PEIXIN,2009,23851,1089,4068,69283,1168500.0,1159200.0
PEIXIN,2010,32046,1038,5461,80418,1159200.0,857700.0
